,rating,restId,text,type
984,3.0,O1ird5yRyuDFnOmYu90OoA,"I've been here several times, and I generally find the food-to-price ratio to be quite good! The margaritas are also great (get a pitcher!), and the back patio can be really nice in the summer

However, the last time I came here I had a really unpleasant experience. We waited about 20min for a table for 2, which turned out to be high-top near the bar in the back patio. I was happy to be outside - enjoying the last few weeks of nice weather. Unfortunately, there was some sort of bar crawl going on, and the bar area was quite crowded. I didn't really mind the noise, but people in the bar area kept sitting drinks down on our table. As the night progressed, nearby patrons started setting down food (specifically their plates of half-eaten tacos and burritos) on our table. This was extremely awkward, and considering we had explicitly waited for a table, really frustrating

I'm not quite sure how the servers would have handled the situation - I like to think they would have done something. As it was, I think there were not enough servers, since no one seemed to notice. 

With a larger group and a larger table (further from the bar) this can be a fun place! But stay away from the two-tops by the bar",mexican
985,3.0,O1ird5yRyuDFnOmYu90OoA,"Have loved the food and margaritas for years, consistent quality and happiness. 

Went with our 3 month of daughter tonight, and we were told we couldn't get a drink because ""my manager doesn't like babies at the bar."" We were happy to get a table but ""our stroller was a fire hazard.""

We eat food a lot. Like, every day. And there are SO many dog and kid friendly restaurants in PGH. Unfortunately, RCC isn't one of them. 

Related, there's no ramp or elevator, so ALSO not ADA compliant.

Not a 1 star review, because I love the food and margs and I'm rational. But just want other families to know before being disappointed.",mexican
986,5.0,O1ird5yRyuDFnOmYu90OoA,Came in a on Friday afternoon for lunch and sat in the bar side. It wasn't very busy and I was greeted by the bartender right away. I got a la cantina margarita and then ordered the Tinga de Pollo and Elotes. My food came out very quickly! There was also a Friday lunch deal where you could get a taco or burrito plate for $10! The tacos were great and the Elotes was amazing! The Elotes are a little messy but so worth it!!,mexican
987,4.0,O1ird5yRyuDFnOmYu90OoA,Round Corner is a slice of Miami in Lawrenceville. The decor really and lively atmosphere really makes you feel like you are on vacation! I love to go with a few friends and split a pitcher of margs & apps (especially during happy hour!) I'm just not a big fan of their salsa... tastes more like tomato soup than salsa... stick with the guac and queso.,mexican
988,5.0,sZnBCxEZ7kDVf2MwKSNUjw,"Amazing and affordable. Highly rec any of the arepas and criollo. Good BYOB place and extremely friendly owner. If there are any fellow celiacs out there, very celiac-friendly. Dedicated fryers for anything with corn.

Really hope this place sticks around, was pretty empty the 3-4 times I have been. I think maybe it tends to get overlooked, very easy not to nice when driving by on banksville.",mexican
989,4.0,sZnBCxEZ7kDVf2MwKSNUjw,"Looking for some place new to try, I came across Pabellon via Yelp. I've driven pasted it several times, but never stopped. After reading several good reviews, I figured why not!? 

The service throughout the experience was top notch. We didn't have to wait long for anything. 

We couldn't decide on Mexican or Venezuelan so we ordered a bit of everything. Chips & salsa, chips & queso, traditional tacos, shredded beef empanadas, reina pepiada, chido burrito and churros (to go!---so full) My favorite was the shredded beef empanadas. So flavor full! 

Oh-did I mention it was BYOB? The server had a bucket ready to go with ice for our drinks as soon as we arrived. 

We will definitely go back. I highly recommend to give Pabellon a shot!",mexican
990,4.0,sZnBCxEZ7kDVf2MwKSNUjw,"Stopped in for a quick lunch. I haven't been here yet and have been wanting to check it out. I had heard the arepas were the highlight, so that's what I went with. I haven't actually had one before, so I didn't know what I was getting into.

Let me tell you, it was super tasty! It's like a sandwich and panini hybrid but made with corn instead of flour (yay gluten free). I got the signature Pabellon with beef, cheese and plantains. I actually wasn't expecting it to be so big too. It was really filling. 

Glad to see them on grubhub and happy they're close to my house. It's an easy spot for lunch or dinner!",mexican
991,5.0,sZnBCxEZ7kDVf2MwKSNUjw,"This is the best Mexican Restaurant in the city. I have had the best in Los Angeles and Mexico.
Hands down the best in Pittsburgh. The burritos are amazing with a chipotle salsa. My sister lived her chicken mole enchiladas.",mexican
992,5.0,sZnBCxEZ7kDVf2MwKSNUjw,"SO. GOOD. 

The restaurant itself is uniquely dated, it adds to the experience.

There is a Mexican and a Venezuelan menu... we came hungry and tried both.  Mexican we started with chips and salsa which were weirdly overpriced, but great homemade salsa.  Venezuelan side we got tequenia's, which are such an awesome version of Italian cheese sticks.  Served with a sauce that has thousand island hints.  Also got a shredded chicken empanada that was delish!

For entree's, Mexican we got the super burrito, which was truly SUPER. It's huge and packed with ingredients.  We got the shrimp, but may get shredded beef next times.  On the Venezuelan side I got the Pabellon arepa.  The sweetness of the plantain was so unique with the shredded beef.

This place is seriously delicious!!",mexican
993,5.0,aOZYec5EnkEMidIQJI0h7w,I ordered the Carne Asada. The beef is perfectly cooked. I love that it came with different toppings including Avocados and lime wedges. Delicious!,mexican
994,4.0,aOZYec5EnkEMidIQJI0h7w,"This is a great place to eat. This restaurant is authentic as it gets. When you order it can be a bit tough unless you know some basic spanish. I don't. However, this wasn't to bad as I could just point to the things on the menu I wanted. My dad and I both got three tacos. I got the Lengua taco, Asada taco, and Carnitas taco. The tacos are very simple with just the meat, onion, and cilantro. Salsa is served on the side but it should be used sparingly (it packs some heat). Overall this is a great value and I highly suggest it to anyone in search of authentic mexican food.",mexican
995,5.0,aOZYec5EnkEMidIQJI0h7w,This place is as authentic as it gets. Great hole in the wall joint. You are greeted by Spanish waitresses and you can see them cooking and making everything fresh. Best part is it's BYOB. No frills or fluff just an authentic mexican eatery.,mexican
996,4.0,aOZYec5EnkEMidIQJI0h7w,This is a hidden gem in Beechview many delicious choices authentic Mexican worth a little extra effort to find,mexican
